,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
614,735988498517928617,https://www.airbnb.com/rooms/735988498517928617,20250317171123,2025-03-18,city scrape,337-0A Spacious Bedroom Light Rail PATH 2 NYC JCMC,"Spacious, clean, private, bedroom for 1~2 people /Huge, 2 floor 5 BR, 2.5 Bath coliving apartment /Screened working professional, graduate student roommates /Renovated, luxury spacious fully equipped modern 100+ years old interior deco /Upcoming Bergen-Lafayette section of Jersey City /Light Rail, bus to JC downtown, JCMC, Journal Square, Transfer Path to Manhattan /Parks, Restaurants nearby /Smart TV, desk, wardrobe, clean bathroom, stocked kitchen, WIFI, washer dryer, heating, AC /28+ days.",,https://a0.muscache.com/pictures/fdbb6b10-7176-4856-8aa2-0ee6c1e36221.jpg,443343607,https://www.airbnb.com/users/show/443343607,Kevin,2022-02-03,"Ridgewood, NJ",,within an hour,100%,95%,f,https://a0.muscache.com/im/pictures/user/501d63cd-b59a-41ec-94d0-f8068a430c80.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/501d63cd-b59a-41ec-94d0-f8068a430c80.jpg?aki_policy=profile_x_medium,Bergen-Lafayette,81,288,"['email', 'phone']",t,t,,Ward F (councilmember Jermaine D. Robinson),,40.71203,-74.07161,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Drying rack for clothing"", ""Shampoo""]",$50.00,28,183,28,28,1125,1125,28.0,1125.0,,t,0,0,0,103,2025-03-18,1,0,0,103,0,0,0.0,2023-09-15,2023-09-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,43,2,41,0,0.05
615,736798473445832624,https://www.airbnb.com/rooms/736798473445832624,20250317171123,2025-03-18,city scrape,ArthausJC 1- Minutes from Downtown JC and NYC,"Welcome to Jersey City!!  Located minutes away from MANY restaurants and bars!!! Venture into NYC in minutes via public transportation at Grove Street Station or ride in style thru the Holland Tunnel, which is just 10 minutes away.<br /><br />If you are looking for a modern, clean and artsy space that promotes positive energy, peace and relaxation then stop your search and let us host your stay!",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzM2Nzk4NDczNDQ1ODMyNjI0/original/d1eedff0-002a-4d85-b732-06ee35f4c2ac.jpeg,28655804,https://www.airbnb.com/users/show/28655804,Antonio,2015-03-02,"Jersey City, NJ","I'm a proud Jersey City Native and love to show people just how great our city really is. 

I love the idea of providing a residence for people who are trying to experience a new city for the first time.

Im a Professor, HR Consultant, and Real Estate developer. 

I have built a home from the ground up! My passion is architecture and design.  My partner and I remodel homes and design them for functionality, comfort and aesthetic.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/2e2cef3d-70f6-4ddb-b0d4-d3e187fec44e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2e2cef3d-70f6-4ddb-b0d4-d3e187fec44e.jpg?aki_policy=profile_x_medium,Bergen-Lafayette,5,6,"['email', 'phone', 'work_email']",t,t,,Ward F (councilmember Jermaine D. Robinson),,40.71258,-74.07479,Entire condo,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,"[""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Private patio or balcony"", ""Smart lock"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Hammock"", ""Private entrance"", ""Self check-in"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Conditioner"", ""Fire pit"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Stainless steel gas stove"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Shower gel"", ""Bluetooth sound system"", ""Fire extinguisher"", ""Central air conditioning"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Outdoor furniture"", ""Shampoo""]",$171.00,2,28,1,2,1125,1125,1.3,1125.0,,t,15,29,42,113,2025-03-18,101,48,1,113,52,255,43605.0,2022-12-04,2025-02-27,4.82,4.87,4.68,4.88,4.91,4.3,4.74,STR-002606-2024,f,5,2,3,0,3.62
616,737886475431440845,https://www.airbnb.com/rooms/737886475431440845,20250317171123,2025-03-18,city scrape,Home in The Heights,"Keep it simple at this peaceful and centrally located place. Create a memorable vacation, extended stay, or business trip by staying at this clean and relaxing 3 bedroom/2 bath apartment. Steps from path & buses to explore Downtown JC, Hoboken & Manhattan (20 minutes), or simply walk to local coffee shops, restaurants, boutiques, and more!<br /><br />*Free Parking Included*<br /><br />*Free EV Charging* <br /><br />*We offer pickups and drop-offs from Newark Airport*",,https://a0.muscache.com/pictures/miso/Hosting-737886475431440845/original/1ad5f5d8-eaef-4f2c-b70c-055456350999.jpeg,351025087,https://www.airbnb.com/users/show/351025087,Kush,2020-06-20,"Jersey City, NJ",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/401e3e8e-b4ea-4f3f-aa72-ace1ce2421fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/401e3e8e-b4ea-4f3f-aa72-ace1ce2421fd.jpg?aki_policy=profile_x_medium,The Heights,1,1,"['email', 'phone']",t,t,,Ward C (councilmember Richard Boggiano),,40.73762,-74.05399,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Private patio or balcony"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Cleaning available during stay"", ""Hangers"", ""Free parking on premises"", ""Central heating"", ""Hot water"", ""Smoke alarm"", ""Cleaning products"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""EV charger - level 2"", ""Clothing storage: closet and wardrobe"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Shampoo""]",$253.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,27,51,63,124,2025-03-18,60,36,1,124,36,255,64515.0,2023-03-19,2025-03-09,4.82,4.9,4.78,4.9,4.9,4.73,4.72,STR-004514-2024,f,1,1,0,0,2.46
617,739720130544959336,https://www.airbnb.com/rooms/739720130544959336,20250317171123,2025-03-18,city scrape,1 Bed with Stunning NYC Views!,"Enjoy a stylish experience at this centrally-located chic condo in historic JC Heights - perfect for a vacation or work-cation. Just across the street from the best park in the Heights, Riverview park with shocking NYC Skyline views! Take advantage of nearby light rail & buses to explore Downtown JC, Hoboken & Manhattan (20 minutes), or simply walk to local coffee shops, restaurants, boutiques, and more!",,https://a0.muscache.com/pictures/miso/Hosting-739720130544959336/original/576bc9f3-02f6-4dde-a2ab-f49e79f3a9cd.jpeg,208084926,https://www.airbnb.com/users/show/208084926,Phoebe,2018-08-07,,,within an hour,89%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,The Heights,1,1,['phone'],f,t,,Ward D (councilmember Michael Yun),,40.74282,-74.0432,Entire vacation home,Entire home/apt,2,1.0,1 bath,1.0,3.0,"[""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Private patio or balcony"", ""Bidet"", ""Washer"", ""Wifi"", ""Dishwasher"", ""Oven"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Central heating"", ""Conditioner"", ""Electric stove"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Freezer"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Outdoor furniture"", ""Coffee maker: drip coffee maker"", ""Shampoo""]",$135.00,28,1125,28,28,1125,1125,28.0,1125.0,,t,4,13,20,279,2025-03-18,27,17,0,203,17,255,34425.0,2023-04-14,2025-01-05,4.89,4.96,4.93,4.96,4.56,4.74,4.7,,t,1,1,0,0,1.15
618,739816144485366644,https://www.airbnb.com/rooms/739816144485366644,20250317171123,2025-03-18,city scrape,Cozy 1-bedroom rental. 12 minutes to NYC. - A,Cozy 1-bedroom rental in Jersey City. 10-20 ride to NYC.  Spacious common area.,,https://a0.muscache.com/pictures/miso/Hosting-739816144485366644/original/4833fe44-ab5e-4a0c-be8d-1ba5dd4d7395.jpeg,402480502,https://www.airbnb.com/users/show/402480502,Emmanuel,2021-05-19,,Friendly Host.,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/User-402480502/original/ca1e58db-9c69-4f87-8dbc-59670a90565a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-402480502/original/ca1e58db-9c69-4f87-8dbc-59670a90565a.jpeg?aki_policy=profile_x_medium,Journal Square,2,3,"['email', 'phone']",t,t,,Ward C (councilmember Richard Boggiano),,40.73243,-74.05737,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Host greets you"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Coffee"", ""Air conditioning"", ""Hot water"", ""Smoke alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Heating"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker"", ""Exercise equipment: free weights""]",$70.00,28,62,28,28,62,62,28.0,62.0,,t,18,38,45,320,2025-03-18,42,26,0,244,27,255,17850.0,2023-01-01,2025-01-06,4.83,4.88,4.64,4.93,4.83,4.79,4.67,,f,2,0,2,0,1.56
619,739824259751429133,https://www.airbnb.com/rooms/739824259751429133,20250317171123,2025-03-18,city scrape,Cozy 1-bedroom rental close to NYC. - B,Cozy 1-bedroom 12 minutes to NYC. Great place with lots of room for relaxation,,https://a0.muscache.com/pictures/miso/Hosting-739824259751429133/original/d58c3653-fd95-41c9-aaf5-b3db1263edb1.jpeg,402480502,https://www.airbnb.com/users/show/402480502,Emmanuel,2021-05-19,,Friendly Host.,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/User-402480502/original/ca1e58db-9c69-4f87-8dbc-59670a90565a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-402480502/original/ca1e58db-9c69-4f87-8dbc-59670a90565a.jpeg?aki_policy=profile_x_medium,Journal Square,2,3,"['email', 'phone']",t,t,,Ward C (councilmember Richard Boggiano),,40.73223,-74.05544,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Radiant heating"", ""Smoke alarm"", ""Lock on bedroom door"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Host greets you"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Wifi"", ""Hot water"", ""Exercise equipment"", ""Air conditioning""]",$70.00,28,62,28,28,62,62,28.0,62.0,,t,29,59,89,364,2025-03-18,27,16,0,288,17,255,17850.0,2022-11-26,2024-09-20,4.81,4.89,4.7,4.89,4.96,4.74,4.85,,f,2,0,2,0,0.96
620,739849565062387085,https://www.airbnb.com/rooms/739849565062387085,20250317171123,2025-03-18,city scrape,Bright room with great view and computer facilitie,"Five minute away from public transportation (Path/bus stop/Uber)<br /><br />57 floor view<br /><br />You can bring your computer for games, I provide the monitor, keyboard and wires<br /><br />Bedsheet is one time used. <br /><br />Provide all cooking supplies",,https://a0.muscache.com/pictures/miso/Hosting-739849565062387085/original/537dd0a0-2440-4f49-87d2-126809dcd292.jpeg,367632137,https://www.airbnb.com/users/show/367632137,LiDaLi,2020-09-15,,,a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/60120318-5f60-40fd-9bd5-f5eddbd14c47.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/60120318-5f60-40fd-9bd5-f5eddbd14c47.jpg?aki_policy=profile_x_medium,Journal Square,1,1,['phone'],t,t,,Ward C (councilmember Richard Boggiano),,40.73278,-74.05954,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Smoke alarm"", ""Lock on bedroom door"", ""Pets allowed"", ""Outdoor dining area"", ""Kitchen"", ""Paid parking on premises"", ""Pool"", ""BBQ grill"", ""Washer"", ""Wifi"", ""Dedicated workspace"", ""Exercise equipment"", ""Air conditioning""]",$50.00,28,365,28,28,365,365,28.0,365.0,,t,18,48,78,78,2025-03-18,0,0,0,78,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
621,739893082098924286,https://www.airbnb.com/rooms/739893082098924286,20250317171123,2025-03-18,city scrape,Lovely room for rent with shared bathroom,"This is a rooming house with private entrance and individual studio rooms, they all come with refrigerators and microwaves. You will have access to front door and key to your room to come and go as you please. Very Private and cozy. This room has a twin bed for one person only.","Magnolia House is just minuets from NYC!! You can take the PATH train to WTC/Financial District/Tribeca, SOHO, Greenwich/ West Village, Meatpacking District (High Line), Chelsea, Flat Iron District, Madison Park, Fashion District & 33rd Street PENN Station.  You can also take the PATH train to explore Jersey City!! We are only two stops from Newport Mall & Exchange Place and not far from Liberty State Park. We are also walking distance to so much in the area! Union Square Farmers Market Outpost, The ART HOUSE, Little India, McGinley Square Shoppes and Grove Street, which has amazing bars and restaurants. The Magnolia House is located in the perfect area for tourists, travelers, students and professionals.",https://a0.muscache.com/pictures/miso/Hosting-739893082098924286/original/d8ee73f2-b487-429c-9d22-f7cea3b8e368.jpeg,178535875,https://www.airbnb.com/users/show/178535875,Deepti,2018-03-14,"New York, NY",,within an hour,99%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/4bab0474-8e0e-461b-8e32-e1ffe306d680.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/4bab0474-8e0e-461b-8e32-e1ffe306d680.jpeg?aki_policy=profile_x_medium,Journal Square,19,21,"['phone', 'work_email']",t,t,Neighborhood highlights,Ward C (councilmember Richard Boggiano),,40.73212,-74.06029,Private room,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Outdoor dining area"", ""Hair dryer"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Smoke alarm"", ""Keypad"", ""Iron"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Paid parking on premises"", ""BBQ grill"", ""Outdoor furniture"", ""Exterior security cameras on property""]",$80.00,1,365,1,1,1125,1125,1.0,1125.0,,t,25,55,85,360,2025-03-18,60,29,0,284,30,255,20400.0,2022-10-24,2025-01-03,4.73,4.77,4.85,4.9,4.85,4.72,4.55,Exempt,t,19,0,19,0,2.05
623,740543471616650943,https://www.airbnb.com/rooms/740543471616650943,20250317171123,2025-03-18,city scrape,Spacious PH |Jersey City |Free Pking|15 min to NYC,"Step into the comfort of this spacious 3 Bedroom 2 Bathroom penthouse with outstanding luxury finishes in the serene neighborhood of Jersey City. Situated in Bergen Lafayette Area, the penthouse promises a contemporary retreat surrounded by breathtaking nature and stunning scenery.<br /><br />The great location and amenities will make you have a perfect stay<br /><br />✔ 4 min Lincoln Park<br />✔ 15 min Liberty State Park<br />✔ Fully Equiped Kitchen<br />✔ Smart TVs<br />✔ High Speed Wi-Fi<br />✔ Free Parking<br /><br />See more below!","The apartment nestled in a serene neighborhood in the town of Jersey City. this well-connected location allows you to explore the city easily and quickly venture into New York as well. <br /><br />The neighborhood and the city offer numerous attractions, landmarks, and places of interest. Here are some that you will surely be looking to visit during your stay.<br /><br />✔ Newark Int Airport (15 min away)<br />✔ Statue Of Liberty (12 min away)<br />✔ Central Park (35 min away)",https://a0.muscache.com/pictures/prohost-api/Hosting-740543471616650943/original/5c2adeb6-0533-4929-bced-30e01848df8c.jpeg,174951066,https://www.airbnb.com/users/show/174951066,Mateo,2018-02-23,"Medellín, Colombia","At Alta Gama Luxury Rentals, we specialize in providing high-end vacation experiences in Colombia and the U.S. Our team of Airbnb Superhosts is dedicated to ensuring seamless stays, offering 24/7 support and five-star service from booking to check-out. We prioritize comfort, luxury, and top-tier hospitality to make you feel at home. Book now & enjoy exclusive discounts!",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/6d4b3047-9e20-4bbd-990d-a10a8dccb4e0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6d4b3047-9e20-4bbd-990d-a10a8dccb4e0.jpg?aki_policy=profile_x_medium,West Side,15,15,"['email', 'phone']",t,t,Neighborhood highlights,Ward B (councilmember Mira Prinz-Arey),,40.7163642,-74.0794995,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,3.0,"[""Samsung electric stove"", ""Cooking basics"", ""Dining table"", ""Pets allowed"", ""Hair dryer"", ""Alta Gama shampoo"", ""Clothing storage: closet"", ""Kitchen"", ""Smart lock"", ""Pool table"", ""Rice maker"", ""Free street parking"", ""Arcade games"", ""Bidet"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Cleaning available during stay"", ""Theme room"", ""Life size games"", ""City skyline view"", ""Hangers"", ""Movie theater"", ""Room-darkening shades"", ""Free parking on premises"", ""Alta Gama body soap"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""55 inch HDTV with Netflix"", ""First aid kit"", ""Cleaning products"", ""Breakfast"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Crib""]",$187.00,1,365,1,3,1125,1125,2.9,1125.0,,t,16,35,65,339,2025-03-18,70,39,3,264,40,255,47685.0,2022-10-27,2025-03-14,4.81,4.79,4.76,4.89,4.89,4.16,4.73,Exempt,t,1,1,0,0,2.4
624,741121731294980314,https://www.airbnb.com/rooms/741121731294980314,20250317171123,2025-03-18,city scrape,Entire Apartment 2 Bedroom / Office -NYC in 25min,"Private Entire 2 Bedroom Apartment with Office Space - Near NYC<br /><br />- NYC Midtown, Times Square, 42 Street in 25 mins via BUS Stop one block away Palisade Ave - Hoboken in 5-10 min<br />- Lower Level Apartment of a 2 Family House in Jersey City HEIGHTS<br />- Street Parking, Rules Apply<br />- WIFI with ALL streaming services TV<br />- Dining Area<br />- Queen Size Bed & Fulton bed<br />- Full Kitchen-ready to use<br />- No Pets Allowed<br />- Main Street - shopping - 4 blocks walk up<br />- Transportation 1 blocks away - NYC / NJ Local Buses","Peaceful, quiet, neighborly near New York City. Next door to Hoboken  ( town of Frank Sinatra )",https://a0.muscache.com/pictures/549395d7-0e01-4ca5-8680-ba2b0f580bfb.jpg,364261771,https://www.airbnb.com/users/show/364261771,Daniel,2020-08-24,"New York, NY",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/fb4c67f8-5817-42bb-97c7-11f38887643f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fb4c67f8-5817-42bb-97c7-11f38887643f.jpg?aki_policy=profile_x_medium,The Heights,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Ward D (councilmember Michael Yun),,40.74312,-74.04486,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Dining table"", ""Cooking basics"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""Gas stove"", ""Free street parking"", ""Carbon monoxide alarm"", ""Varies shampoo"", ""Wifi"", ""Microwave"", ""Private entrance"", ""Coffee"", ""Air conditioning"", ""Fridg oven"", ""Hangers"", ""Central heating"", ""Ethernet connection"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Varies conditioner"", ""Freezer"", ""45 inch HDTV with Amazon Prime Video, Hulu, Netflix"", ""Laundromat nearby"", ""Iron"", ""Shower gel"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Dishes and silverware"", ""Varies body soap"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Fre\u00eddg refrigerator"", ""Paid street parking off premises""]",$68.00,28,60,28,28,1125,1125,28.0,1125.0,,t,9,18,21,205,2025-03-18,41,21,1,129,18,255,17340.0,2022-11-08,2025-02-22,4.44,4.49,4.05,4.71,4.56,4.46,4.39,,t,1,1,0,0,1.43
625,743312288741649122,https://www.airbnb.com/rooms/743312288741649122,20250317171123,2025-03-18,city scrape,Spacious 3br/2bath by NYC w/private garage,"New apartment w/ PRIVATE parking. One block from bus stop and 8-min Uber ride to Downtown JC and PATH train station (4-min ride) for easy to NYC. 3-bed, 2-bath w/a huge living room. Washer & dryer in unit and central AC/Heating. Crown molding throughout the place. Two very comfortable queen size beds and one king size bed. Two TV’s: 58-inch in living room and 50-inch in primary bedroom w/king size bed and en-suite bath. Cafes  located nearby, + (1) garage spot. No XL SUVs. They do not fit!",,https://a0.muscache.com/pictures/7764b028-dc30-4ebe-b6a5-651078c6f818.jpg,29864870,https://www.airbnb.com/users/show/29864870,Kelly,2015-03-23,"Jersey City, NJ","I'm American; I love traveling and trying new things. I'm obsessed with music, foreign cultures, and languages, and am always up for an adventure. I am very respectful of others' belongings.",within an hour,100%,93%,t,https://a0.muscache.com/im/pictures/user/User-29864870/original/aa6a90b3-59b3-40cf-aa59-3d0a74e62929.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-29864870/original/aa6a90b3-59b3-40cf-aa59-3d0a74e62929.jpeg?aki_policy=profile_x_medium,Bergen-Lafayette,2,3,"['email', 'phone']",t,t,,Ward F (councilmember Jermaine D. Robinson),,40.71918486309146,-74.06914285878356,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Free street parking"", ""Dishwasher"", ""58 inch HDTV with Fire TV"", ""Carbon monoxide alarm"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Luggage dropoff allowed"", ""Board games"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""City skyline view"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Conditioner"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water"", ""Ceiling fan"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Dove/Suave shampoo"", ""Dove body wash body soap"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Keypad"", ""Iron"", ""Fast wifi \u2013 428 Mbps"", ""Shower gel"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Free parking garage on premises \u2013 1 space"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""AEG stainless steel gas stove"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture""]",$224.00,2,1125,2,3,1125,1125,2.4,1125.0,,t,19,32,43,43,2025-03-18,27,23,0,43,25,212,47488.0,2022-12-27,2025-01-03,4.96,5.0,5.0,4.93,4.96,4.59,4.78,STR-005873-2024,f,2,2,0,0,1.0
